date,district_id,name,state,zone,observed,raw,served,p_moderate
2025-01-01,1,Anantapur,Andhra Pradesh,south,0.0,0.0,0.0,0.00042499017
2025-01-01,4,Guntur,Andhra Pradesh,south,0.0,0.0,0.0,0.00036583224
2025-01-01,5,YSR Kadapa,Andhra Pradesh,south,0.0,0.0,0.0,0.0001820226
2025-01-01,6,Krishna,Andhra Pradesh,south,0.0,0.0,0.0,0.00094661576
2025-01-01,7,Kurnool,Andhra Pradesh,south,0.0,0.0,0.0,0.0010080216
2025-01-01,8,Nellore,Andhra Pradesh,south,0.0,0.7,0.0,0.00048302146
2025-01-01,9,Prakasam,Andhra Pradesh,south,0.0,0.0,0.0,0.00058591913
2025-01-01,10,Srikakulam,Andhra Pradesh,south,0.0,0.0,0.0,0.00035205914
2025-01-01,12,Vizianagaram,Andhra Pradesh,south,0.0,0.0,0.0,0.000531836
2025-01-01,13,West Godavari,Andhra Pradesh,south,0.0,0.0,0.0,0.0019130474
2025-01-01,14,Tirupati,Andhra Pradesh,south,0.0,0.1,0.0,0.00064507907
2025-01-01,15,Annamayya,Andhra Pradesh,south,0.0,0.0,0.0,0.0014277147
2025-01-01,16,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,south,0.0,0.0,0.0,0.00089806964
2025-01-01,18,NTR,Andhra Pradesh,south,0.0,0.0,0.0,0.0008510353
2025-01-01,19,Bapatla,Andhra Pradesh,south,0.0,0.0,0.0,0.0007036804
2025-01-01,20,Palnadu,Andhra Pradesh,south,0.0,0.0,0.0,0.0002776858
2025-01-01,21,Eluru,Andhra Pradesh,south,0.0,0.0,0.0,0.00076456333
2025-01-01,22,Nandyal,Andhra Pradesh,south,0.0,0.0,0.0,0.00056554115
2025-01-01,23,Parvathipuram Manyam,Andhra Pradesh,south,0.0,0.0,0.0,0.00077327463
2025-01-01,24,Sri Sathya Sai,Andhra Pradesh,south,0.0,0.0,0.0,0.0004485274
2025-01-01,26,Machilipatnam,Andhra Pradesh,south,0.0,0.0,0.0,0.0010290194
2025-01-01,27,Anjaw,Arunachal Pradesh,northeast,0.0,0.0,0.0,0.048978057
2025-01-01,30,East Siang,Arunachal Pradesh,northeast,0.0,0.0,0.0,0.017431283
2025-01-01,31,Upper Siang,Arunachal Pradesh,northeast,0.0,0.0,0.0,0.06755612
2025-01-01,36,Lower Dibang Valley,Arunachal Pradesh,northeast,0.0,0.0,0.0,0.055274144
2025-01-01,41,Shi Yomi,Arunachal Pradesh,northeast,0.0,0.0,0.0,0.057729267
2025-01-01,42,Siang,Arunachal Pradesh,northeast,0.0,0.3,0.0,0.08733387
2025-01-01,45,Upper Subansiri,Arunachal Pradesh,northeast,0.0,0.0,0.0,0.05975605
2025-01-01,50,Lepa Rada,Arunachal Pradesh,northeast,0.0,0.0,0.0,0.05966159
2025-01-01,52,Dibang Valley,Arunachal Pradesh,northeast,0.0,0.0,0.0,0.055274144
2025-01-01,89,Arwal,Bihar,east,0.0,0.0,0.0,0.006005819
2025-01-01,90,Aurangabad,Bihar,east,0.0,0.0,0.0,0.013173597
2025-01-01,91,Banka,Bihar,east,0.0,0.0,0.0,0.0073547065
2025-01-01,92,Begusarai,Bihar,east,0.0,0.0,0.0,0.0035249067
2025-01-01,93,Bhagalpur,Bihar,east,0.0,0.0,0.0,0.0050309994
2025-01-01,94,Bhojpur,Bihar,east,0.0,0.0,0.0,0.003319641
2025-01-01,95,Buxar,Bihar,east,0.0,0.0,0.0,0.0041026487
2025-01-01,98,Gaya,Bihar,east,0.0,0.0,0.0,0.010948674
2025-01-01,100,Jamui,Bihar,east,0.0,0.0,0.0,0.007372645
2025-01-01,101,Kaimur,Bihar,east,0.0,0.0,0.0,0.0061779735
2025-01-01,103,Khagaria,Bihar,east,0.0,0.0,0.0,0.0022072461
2025-01-01,105,Lakhisarai,Bihar,east,0.0,0.0,0.0,0.005737053
2025-01-01,108,Munger,Bihar,east,0.0,0.0,0.0,0.0019727668
2025-01-01,110,Nalanda,Bihar,east,0.0,0.0,0.0,0.005904107
2025-01-01,111,Nawada,Bihar,east,0.0,0.0,0.0,0.0050141746
2025-01-01,114,Rohtas,Bihar,east,0.0,0.0,0.0,0.0057506375
2025-01-01,118,Sheikhpura,Bihar,east,0.0,0.0,0.0,0.0063643428
2025-01-01,125,Nawada,Bihar,east,0.0,0.0,0.0,0.0050141746
2025-01-01,126,Balod,Chhattisgarh,central,0.0,0.0,0.0,0.00823359
2025-01-01,129,Bastar,Chhattisgarh,central,0.0,0.0,0.0,0.0038280534
2025-01-01,130,Bemetara,Chhattisgarh,central,0.0,0.0,0.0,0.015384265
2025-01-01,131,Bijapur,Chhattisgarh,central,0.0,0.0,0.0,0.0018365991
2025-01-01,133,Dantewada,Chhattisgarh,central,0.0,0.0,0.0,0.0012649471
2025-01-01,134,Dhamtari,Chhattisgarh,central,0.0,0.0,0.0,0.0034356927
2025-01-01,135,Durg,Chhattisgarh,central,0.0,0.0,0.0,0.006884716
2025-01-01,136,Gariaband,Chhattisgarh,central,0.0,0.0,0.0,0.008812641
2025-01-01,140,Kanker,Chhattisgarh,central,0.0,0.0,0.0,0.011930272
2025-01-01,141,Kondagaon,Chhattisgarh,central,0.0,0.0,0.0,0.002165223
2025-01-01,143,Mahasamund,Chhattisgarh,central,0.0,0.0,0.0,0.010899254
2025-01-01,145,Narayanpur,Chhattisgarh,central,0.0,0.0,0.0,0.0041750884
2025-01-01,147,Raipur,Chhattisgarh,central,0.0,0.0,0.0,0.007589356
2025-01-01,148,Rajnandgaon,Chhattisgarh,central,0.0,0.0,0.0,0.012218891
2025-01-01,151,Jagdalpur,Chhattisgarh,central,0.0,0.0,0.0,0.0036666915
2025-01-01,154,Charama,Chhattisgarh,central,0.0,0.0,0.0,0.008660533
2025-01-01,170,North Goa,Goa,west_coast,0.0,0.0,0.0,9.093345e-05
2025-01-01,171,South Goa,Goa,west_coast,0.0,0.0,0.0,0.00015760917
2025-01-01,173,Amreli,Gujarat,west,0.0,0.0,0.0,0.005614836
2025-01-01,177,Bharuch,Gujarat,west,0.0,0.0,0.0,0.00096035894
2025-01-01,178,Bhavnagar,Gujarat,west,0.0,0.0,0.0,0.0025506404
2025-01-01,180,Dang,Gujarat,west,0.0,0.0,0.0,0.0062657422
2025-01-01,182,Gir Somnath,Gujarat,west,0.0,0.0,0.0,0.0010736857
2025-01-01,183,Jamnagar,Gujarat,west,0.0,0.0,0.0,0.0076733995
2025-01-01,184,Junagadh,Gujarat,west,0.0,0.0,0.0,0.008995483
2025-01-01,188,Narmada,Gujarat,west,0.0,0.0,0.0,0.008064228
2025-01-01,189,Navsari,Gujarat,west,0.0,0.0,0.0,0.00038063142
2025-01-01,192,Porbandar,Gujarat,west,0.0,0.0,0.0,0.0030268838
2025-01-01,193,Rajkot,Gujarat,west,0.0,0.0,0.0,0.015879396
2025-01-01,195,Surat,Gujarat,west,0.0,0.0,0.0,0.0004247263
2025-01-01,196,Surendranagar,Gujarat,west,0.0,0.0,0.0,0.0048296107
2025-01-01,197,Tapi,Gujarat,west,0.0,0.0,0.0,0.00202907
2025-01-01,198,Vadodara,Gujarat,west,0.0,0.0,0.0,0.004887963
2025-01-01,199,Valsad,Gujarat,west,0.0,0.0,0.0,0.0003907214
2025-01-01,200,Devbhoomi Dwarka,Gujarat,west,0.0,0.0,0.0,0.009201604
2025-01-01,201,Morbi,Gujarat,west,0.0,0.0,0.0,0.007664183
2025-01-01,202,Chhota Udaipur,Gujarat,west,0.0,0.0,0.0,0.008311952
2025-01-01,203,Botad,Gujarat,west,0.0,0.0,0.0,0.0040296996
2025-01-01,204,Gir Forest,Gujarat,west,0.0,0.0,0.0,0.0011284866
2025-01-01,205,Narmada,Gujarat,west,0.0,0.0,0.0,0.008064228
2025-01-01,228,Bilaspur,Himachal Pradesh,north,0.0,0.0,0.0,0.0681339
2025-01-01,230,Hamirpur,Himachal Pradesh,north,0.0,0.0,0.0,0.058236025
2025-01-01,232,Kinnaur,Himachal Pradesh,north,0.0,0.0,0.0,0.0315837
2025-01-01,233,Kullu,Himachal Pradesh,north,0.0,0.0,0.0,0.0408915
2025-01-01,235,Mandi,Himachal Pradesh,north,0.0,0.0,0.0,0.034851696
2025-01-01,236,Shimla,Himachal Pradesh,north,0.0,0.0,4.596597249742515,0.17038012
2025-01-01,239,Una,Himachal Pradesh,north,0.0,0.0,0.0,0.042284787
2025-01-01,262,Bokaro,Jharkhand,east,0.0,0.0,0.0,0.010682496
2025-01-01,263,Chatra,Jharkhand,east,0.0,0.0,0.0,0.088885374
2025-01-01,264,Deoghar,Jharkhand,east,0.0,0.0,0.0,0.010397905
2025-01-01,265,Dhanbad,Jharkhand,east,0.0,0.0,0.0,0.017993415
2025-01-01,266,Dumka,Jharkhand,east,0.0,0.0,0.0,0.008316238
2025-01-01,268,Garhwa,Jharkhand,east,0.0,0.0,0.0,0.012030298
2025-01-01,269,Giridih,Jharkhand,east,0.0,0.0,0.0,0.018087633
2025-01-01,270,Godda,Jharkhand,east,0.0,0.0,0.0,0.009218717
2025-01-01,272,Hazaribagh,Jharkhand,east,0.0,0.0,0.0,0.05506434
2025-01-01,273,Jamtara,Jharkhand,east,0.0,0.0,0.0,0.008757717
2025-01-01,275,Koderma,Jharkhand,east,0.0,0.0,0.0,0.04599684
2025-01-01,278,Pakur,Jharkhand,east,0.0,0.0,0.0,0.008096996
2025-01-01,282,Sahibganj,Jharkhand,east,0.0,0.0,0.0,0.008939288
2025-01-01,286,Bagalkot,Karnataka,south,0.0,0.0,0.0,0.0006127975
2025-01-01,287,Ballari,Karnataka,south,0.0,0.0,0.0,0.0008948567
2025-01-01,288,Belagavi,Karnataka,south,0.0,0.0,0.0,0.00068196654
2025-01-01,295,Chitradurga,Karnataka,south,0.0,0.0,0.0,0.0012786501
2025-01-01,297,Davangere,Karnataka,south,0.0,0.0,0.0,0.0005478789
2025-01-01,298,Dharwad,Karnataka,south,0.0,0.0,0.0,0.0007148039
2025-01-01,299,Gadag,Karnataka,south,0.0,0.0,0.0,0.0006061339
2025-01-01,301,Haveri,Karnataka,south,0.0,0.0,0.0,0.0005196356
2025-01-01,302,Kalaburagi,Karnataka,south,0.0,0.0,0.0,0.0004346301
2025-01-01,305,Koppal,Karnataka,south,0.0,0.0,0.0,0.0006657372
2025-01-01,308,Raichur,Karnataka,south,0.0,0.0,0.0,0.00062261283
2025-01-01,312,Uttara Kannada,Karnataka,south,0.0,0.0,0.0,0.00013618317
2025-01-01,314,Yadgir,Karnataka,south,0.0,0.0,0.0,0.0008607638
2025-01-01,315,Vijayanagara,Karnataka,south,0.0,0.0,0.0,0.0008948567
2025-01-01,322,Kollam,Kerala,west_coast,0.0,0.0,0.0,0.00029335724
2025-01-01,327,Pathanamthitta,Kerala,west_coast,0.0,0.0,0.0,0.00014187965
2025-01-01,328,Thiruvananthapuram,Kerala,west_coast,0.0,0.0,0.0,0.00046950075
2025-01-01,336,Barwani,Madhya Pradesh,central,0.0,0.0,0.0,0.02030913
2025-01-01,339,Burhanpur,Madhya Pradesh,central,0.0,0.0,0.0,0.009397273
2025-01-01,340,Chhatarpur,Madhya Pradesh,central,0.0,0.0,0.0,0.015064133
2025-01-01,343,Datia,Madhya Pradesh,central,0.0,0.0,0.0,0.0052330047
2025-01-01,348,Gwalior,Madhya Pradesh,central,0.0,0.0,0.0,0.0063443845
2025-01-01,355,Khandwa,Madhya Pradesh,central,0.0,0.0,0.0,0.012330827
2025-01-01,356,Khargone,Madhya Pradesh,central,0.0,0.0,0.0,0.010645709
2025-01-01,359,Morena,Madhya Pradesh,central,0.0,0.0,0.0,0.0136408545
2025-01-01,362,Panna,Madhya Pradesh,central,0.0,0.0,0.0,0.043077953
2025-01-01,366,Rewa,Madhya Pradesh,central,0.0,0.0,0.0,0.019536026
2025-01-01,368,Satna,Madhya Pradesh,central,0.0,0.0,0.0,0.016339151
2025-01-01,373,Shivpuri,Madhya Pradesh,central,0.0,0.0,0.0,0.013982501
2025-01-01,379,Niwari,Madhya Pradesh,central,0.0,0.0,0.0,0.013849579
2025-01-01,383,Ahmednagar,Maharashtra,west_coast,0.0,0.0,0.0,0.000664416
2025-01-01,384,Akola,Maharashtra,west_coast,0.0,0.0,0.0,0.002735147
2025-01-01,385,Amravati,Maharashtra,west_coast,0.0,0.0,0.0,0.003222897
2025-01-01,386,Chhatrapati Sambhajinagar,Maharashtra,west_coast,0.0,0.0,0.0,0.0008474779
2025-01-01,388,Bhandara,Maharashtra,west_coast,0.0,0.0,0.0,0.0046553956
2025-01-01,389,Buldhana,Maharashtra,west_coast,0.0,0.0,0.0,0.008856759
2025-01-01,390,Chandrapur,Maharashtra,west_coast,0.0,0.0,0.0,0.00039141276
2025-01-01,391,Dhule,Maharashtra,west_coast,0.0,0.0,0.0,0.0031204163
2025-01-01,392,Gadchiroli,Maharashtra,west_coast,0.0,0.0,0.0,0.00066356256
2025-01-01,393,Gondia,Maharashtra,west_coast,0.0,0.0,0.0,0.009060951
2025-01-01,394,Hingoli,Maharashtra,west_coast,0.0,0.0,0.0,0.0006666588
2025-01-01,395,Jalgaon,Maharashtra,west_coast,0.0,0.0,0.0,0.00574635
2025-01-01,396,Jalna,Maharashtra,west_coast,0.0,0.0,0.0,0.00047528453
2025-01-01,397,Kolhapur,Maharashtra,west_coast,0.0,0.0,0.0,0.00049035525
2025-01-01,401,Nagpur,Maharashtra,west_coast,0.0,0.0,0.0,0.01023357
2025-01-01,402,Nanded,Maharashtra,west_coast,0.0,0.0,0.0,0.00030221703
2025-01-01,403,Nandurbar,Maharashtra,west_coast,0.0,0.0,0.0,0.0070360177
2025-01-01,404,Nashik,Maharashtra,west_coast,0.0,0.0,0.0,0.00081627857
2025-01-01,406,Palghar,Maharashtra,west_coast,0.0,0.0,0.0,3.682257e-05
2025-01-01,407,Parbhani,Maharashtra,west_coast,0.0,0.0,0.0,0.00078495615
2025-01-01,410,Ratnagiri,Maharashtra,west_coast,0.0,0.0,0.0,8.418396e-05
2025-01-01,411,Sangli,Maharashtra,west_coast,0.0,0.0,0.0,0.00047935604
2025-01-01,412,Satara,Maharashtra,west_coast,0.0,0.0,0.0,0.0009029026
2025-01-01,413,Sindhudurg,Maharashtra,west_coast,0.0,0.0,0.0,0.00012943133
2025-01-01,414,Solapur,Maharashtra,west_coast,0.0,0.0,0.0,0.0010514816
2025-01-01,416,Wardha,Maharashtra,west_coast,0.0,0.0,0.0,0.0037810102
2025-01-01,417,Washim,Maharashtra,west_coast,0.0,0.0,0.0,0.0026536335
2025-01-01,418,Yavatmal,Maharashtra,west_coast,0.0,0.0,0.0,0.0036665555
2025-01-01,428,Pherzawl,Manipur,northeast,0.0,0.0,0.9623255807428159,0.10967793
2025-01-01,447,Aizawl,Mizoram,northeast,0.0,0.0,1.6186522430500894,0.0950012
2025-01-01,448,Champhai,Mizoram,northeast,0.0,0.0,11.34027264317652,0.17016847
2025-01-01,449,Hnahthial,Mizoram,northeast,0.0,0.0,0.0,0.05588288
2025-01-01,450,Khawzawl,Mizoram,northeast,0.0,0.0,0.0,0.07279961
2025-01-01,451,Kolasib,Mizoram,northeast,0.0,0.0,0.0,0.06137789
2025-01-01,453,Lunglei,Mizoram,northeast,0.0,0.0,0.0,0.09458484
2025-01-01,454,Mamit,Mizoram,northeast,0.0,0.0,0.0,0.046739385
2025-01-01,456,Saitual,Mizoram,northeast,0.0,0.0,0.0,0.04388737
2025-01-01,457,Serchhip,Mizoram,northeast,0.0,0.0,0.0,0.07060162
2025-01-01,470,Angul,Odisha,east,0.0,0.0,0.0,0.003051613
2025-01-01,471,Balangir,Odisha,east,0.0,0.0,0.0,0.0036091711
2025-01-01,475,Boudh,Odisha,east,0.0,0.0,0.0,0.035800505
2025-01-01,476,Cuttack,Odisha,east,0.0,0.0,0.0,0.0013102248
2025-01-01,478,Dhenkanal,Odisha,east,0.0,0.0,0.0,0.0006077234
2025-01-01,479,Gajapati,Odisha,east,0.0,0.0,0.0,0.0015514848
2025-01-01,480,Ganjam,Odisha,east,0.0,0.0,0.0,0.00042877343
2025-01-01,481,Jagatsinghpur,Odisha,east,0.0,0.0,0.0,0.0015444417
2025-01-01,484,Kalahandi,Odisha,east,0.0,0.0,0.0,0.00232312
2025-01-01,485,Kandhamal,Odisha,east,0.0,0.0,0.0,0.02551265
2025-01-01,486,Kendrapara,Odisha,east,0.0,0.0,0.0,0.0013353165
2025-01-01,488,Khurda,Odisha,east,0.0,0.0,0.0,0.00066144625
2025-01-01,489,Koraput,Odisha,east,0.0,0.0,0.0,0.0021105888
2025-01-01,492,Nabarangpur,Odisha,east,0.0,0.0,0.0,0.00784569
2025-01-01,493,Nayagarh,Odisha,east,0.0,0.0,0.0,0.0013868995
2025-01-01,494,Nuapada,Odisha,east,0.0,0.0,0.0,0.0035161956
2025-01-01,495,Puri,Odisha,east,0.0,0.0,0.0,0.00090750924
2025-01-01,496,Rayagada,Odisha,east,0.0,0.0,0.0,0.002642859
2025-01-01,498,Subarnapur,Odisha,east,0.0,0.0,0.0,0.017998712
2025-01-01,500,Amritsar,Punjab,north,0.0,0.0,0.0,0.08163238
2025-01-01,507,Gurdaspur,Punjab,north,0.0,0.0,0.0,0.028727947
2025-01-01,508,Hoshiarpur,Punjab,north,0.0,0.0,0.0,0.035237953
2025-01-01,520,Pathankot,Punjab,north,0.0,0.0,0.0,0.025147364
2025-01-01,523,Ajmer,Rajasthan,west,0.0,0.0,0.0,0.036281694
2025-01-01,538,Jaipur,Rajasthan,west,0.0,0.0,0.0,0.025495987
2025-01-01,539,Jaisalmer,Rajasthan,west,0.0,0.0,0.0,0.020150227
2025-01-01,543,Jodhpur,Rajasthan,west,0.0,0.0,0.0,0.013582562
2025-01-01,544,Karauli,Rajasthan,west,0.0,0.0,0.0,0.010014436
2025-01-01,550,Sawai Madhopur,Rajasthan,west,0.0,0.0,0.0,0.010934621
2025-01-01,553,Tonk,Rajasthan,west,0.0,0.0,0.0,0.015166727
2025-01-01,586,Tenkasi,Tamil Nadu,south,0.0,0.0,0.0,0.00016528709
2025-01-01,589,Thoothukudi,Tamil Nadu,south,0.0,0.0,0.0,0.00016387705
2025-01-01,591,Tirunelveli,Tamil Nadu,south,0.0,0.0,0.0,9.739361e-05
2025-01-01,603,Adilabad,Telangana,south,0.0,0.0,0.0,0.0011027671
2025-01-01,604,Mancherial,Telangana,south,0.0,0.0,0.0,0.00018628071
2025-01-01,609,Nalgonda,Telangana,south,0.0,0.0,0.0,0.00030455162
2025-01-01,610,Mahbubnagar,Telangana,south,0.0,0.0,0.0,0.00065661175
2025-01-01,614,Suryapet,Telangana,south,0.0,0.0,0.0,0.00037232344
2025-01-01,615,Jagtial,Telangana,south,0.0,0.0,0.0,0.00035012024
2025-01-01,617,Nirmal,Telangana,south,0.0,0.0,0.0,0.00030200783
2025-01-01,623,Narayanpet,Telangana,south,0.0,0.0,0.0,0.00052847347
2025-01-01,626,Vikarabad,Telangana,south,0.0,0.0,0.0,0.00078580773
2025-01-01,627,Wanaparthy,Telangana,south,0.0,0.0,0.0,0.0005168508
2025-01-01,633,Asifabad,Telangana,south,0.0,0.0,0.0,0.0008171908
2025-01-01,634,Kumuram Bheem Asifabad,Telangana,south,0.0,0.0,0.0,0.0008171908
2025-01-01,635,Mancherial,Telangana,south,0.0,0.0,0.0,0.00018628071
2025-01-01,637,Jagtial,Telangana,south,0.0,0.0,0.0,0.00035012024
2025-01-01,638,Nirmal,Telangana,south,0.0,0.0,0.0,0.00030200783
2025-01-01,639,Mancherial,Telangana,south,0.0,0.0,0.0,0.00018628071
2025-01-01,647,Dhalai,Tripura,northeast,0.0,0.0,0.0,0.013429132
2025-01-01,648,Gomati,Tripura,northeast,0.0,0.0,0.0,0.009341799
2025-01-01,649,Khowai,Tripura,northeast,0.0,0.0,0.0,0.010769477
2025-01-01,650,North Tripura,Tripura,northeast,0.0,0.0,0.0,0.013681114
2025-01-01,651,Sepahijala,Tripura,northeast,0.0,0.0,0.0,0.007522197
2025-01-01,652,South Tripura,Tripura,northeast,0.0,0.0,0.0,0.012397182
2025-01-01,653,Unakoti,Tripura,northeast,0.0,0.0,0.0,0.008516662
2025-01-01,654,West Tripura,Tripura,northeast,0.0,0.0,0.0,0.009638219
2025-01-01,659,Amethi,Uttar Pradesh,north,0.0,0.0,0.0,0.0063803485
2025-01-01,666,Ballia,Uttar Pradesh,north,0.0,0.0,0.0,0.003789987
2025-01-01,668,Banda,Uttar Pradesh,north,0.0,0.0,0.0,0.0054529137
2025-01-01,672,Bhadohi,Uttar Pradesh,north,0.0,0.0,0.0,0.0047930563
2025-01-01,675,Chandauli,Uttar Pradesh,north,0.0,0.0,0.0,0.0055536185
2025-01-01,676,Chitrakoot,Uttar Pradesh,north,0.0,0.0,0.0,0.006359181
2025-01-01,681,Fatehpur,Uttar Pradesh,north,0.0,0.0,0.0,0.00426087
2025-01-01,685,Ghazipur,Uttar Pradesh,north,0.0,0.0,0.0,0.0036589266
2025-01-01,688,Hamirpur,Uttar Pradesh,north,0.0,0.0,0.0,0.007619783
2025-01-01,692,Jalaun,Uttar Pradesh,north,0.0,0.0,0.0,0.0036636926
2025-01-01,693,Jaunpur,Uttar Pradesh,north,0.0,0.0,0.0,0.004781551
2025-01-01,694,Jhansi,Uttar Pradesh,north,0.0,0.0,0.0,0.0066866907
2025-01-01,699,Kaushambi,Uttar Pradesh,north,0.0,0.0,0.0,0.0039067892
2025-01-01,704,Mahoba,Uttar Pradesh,north,0.0,0.0,0.0,0.007611585
2025-01-01,709,Mirzapur,Uttar Pradesh,north,0.0,0.0,0.0,0.0073266905
2025-01-01,713,Pratapgarh,Uttar Pradesh,north,0.0,0.0,0.0,0.004137476
2025-01-01,714,Prayagraj,Uttar Pradesh,north,0.0,0.0,0.0,0.0032433174
2025-01-01,725,Sonbhadra,Uttar Pradesh,north,0.0,0.0,0.0,0.025058514
2025-01-01,728,Varanasi,Uttar Pradesh,north,0.0,0.0,0.0,0.0040100715
2025-01-01,731,Banda,Uttar Pradesh,north,0.0,0.0,0.0,0.0054529137
2025-01-01,732,Orai,Uttar Pradesh,north,0.0,0.0,0.0,0.003861183
2025-01-01,737,Varanasi,Uttar Pradesh,north,0.0,0.0,0.0,0.0040100715
2025-01-01,740,Prayagraj,Uttar Pradesh,north,0.0,0.0,0.0,0.0032433174
2025-01-02,1,Anantapur,Andhra Pradesh,south,0.0,0.0,0.0,0.00074539974
2025-01-02,4,Guntur,Andhra Pradesh,south,0.0,0.2,0.0,0.00042741944
2025-01-02,5,YSR Kadapa,Andhra Pradesh,south,0.0,0.1,0.0,0.00020161194
2025-01-02,6,Krishna,Andhra Pradesh,south,0.0,0.0,0.0,0.00075658667
2025-01-02,7,Kurnool,Andhra Pradesh,south,0.0,0.0,0.0,0.0005049111
2025-01-02,8,Nellore,Andhra Pradesh,south,0.0,0.4,0.0,0.0010872653
2025-01-02,9,Prakasam,Andhra Pradesh,south,0.0,0.0,0.0,0.0006980501
2025-01-02,10,Srikakulam,Andhra Pradesh,south,0.0,0.0,0.0,0.0005111478
2025-01-02,12,Vizianagaram,Andhra Pradesh,south,0.0,0.0,0.0,0.0005361801
2025-01-02,13,West Godavari,Andhra Pradesh,south,0.0,0.1,0.0,0.0010325527
2025-01-02,14,Tirupati,Andhra Pradesh,south,0.0,0.5,0.0,0.00046092278
2025-01-02,15,Annamayya,Andhra Pradesh,south,0.0,0.2,0.0,0.0016240074
2025-01-02,16,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,south,0.0,0.4,0.0,0.0016591636
2025-01-02,18,NTR,Andhra Pradesh,south,0.0,0.0,0.0,0.0012945398
2025-01-02,19,Bapatla,Andhra Pradesh,south,0.0,0.2,0.0,0.0009940658
2025-01-02,20,Palnadu,Andhra Pradesh,south,0.0,0.3,0.0,0.00010132689
2025-01-02,21,Eluru,Andhra Pradesh,south,0.0,0.0,0.0,0.00035703185
2025-01-02,22,Nandyal,Andhra Pradesh,south,0.0,0.0,0.0,0.00041793488
2025-01-02,23,Parvathipuram Manyam,Andhra Pradesh,south,0.0,0.0,0.0,0.0012210096
2025-01-02,24,Sri Sathya Sai,Andhra Pradesh,south,0.0,0.0,0.0,0.00068343664
2025-01-02,26,Machilipatnam,Andhra Pradesh,south,0.0,0.0,0.0,0.0011736004
2025-01-02,27,Anjaw,Arunachal Pradesh,northeast,0.0,0.0,0.0,0.065003745
2025-01-02,30,East Siang,Arunachal Pradesh,northeast,0.0,0.0,0.0,0.015510197
2025-01-02,31,Upper Siang,Arunachal Pradesh,northeast,0.0,0.0,1.6209727306064063,0.067680195
2025-01-02,36,Lower Dibang Valley,Arunachal Pradesh,northeast,0.0,0.0,0.0,0.111207426
2025-01-02,41,Shi Yomi,Arunachal Pradesh,northeast,0.0,0.0,0.0,0.053276405
2025-01-02,42,Siang,Arunachal Pradesh,northeast,0.0,0.0,0.0,0.06390331
2025-01-02,45,Upper Subansiri,Arunachal Pradesh,northeast,0.0,0.0,0.0,0.063264616
2025-01-02,50,Lepa Rada,Arunachal Pradesh,northeast,0.0,0.0,0.0,0.103477456
2025-01-02,52,Dibang Valley,Arunachal Pradesh,northeast,0.0,0.0,0.0,0.111207426
2025-01-02,89,Arwal,Bihar,east,0.0,0.0,0.0,0.008797798
2025-01-02,90,Aurangabad,Bihar,east,0.0,0.0,0.0,0.014188361
2025-01-02,91,Banka,Bihar,east,0.0,0.0,0.0,0.008864392
2025-01-02,92,Begusarai,Bihar,east,0.0,0.0,0.0,0.0041350666
2025-01-02,93,Bhagalpur,Bihar,east,0.0,0.0,0.0,0.007827848
2025-01-02,94,Bhojpur,Bihar,east,0.0,0.0,0.0,0.0043362994
2025-01-02,95,Buxar,Bihar,east,0.0,0.0,0.0,0.0028348323
2025-01-02,98,Gaya,Bihar,east,0.0,0.0,0.0,0.0187363
2025-01-02,100,Jamui,Bihar,east,0.0,0.0,0.0,0.007629364
2025-01-02,101,Kaimur,Bihar,east,0.0,0.0,0.0,0.0087752
2025-01-02,103,Khagaria,Bihar,east,0.0,0.0,0.0,0.004002187
2025-01-02,105,Lakhisarai,Bihar,east,0.0,0.0,0.0,0.0073651043
2025-01-02,108,Munger,Bihar,east,0.0,0.0,0.0,0.004021172
2025-01-02,110,Nalanda,Bihar,east,0.0,0.0,0.0,0.006976473
2025-01-02,111,Nawada,Bihar,east,0.0,0.0,0.0,0.008198274
2025-01-02,114,Rohtas,Bihar,east,0.0,0.0,0.0,0.007150278
2025-01-02,118,Sheikhpura,Bihar,east,0.0,0.0,0.0,0.007373649
2025-01-02,125,Nawada,Bihar,east,0.0,0.0,0.0,0.008198274
2025-01-02,126,Balod,Chhattisgarh,central,0.0,0.0,0.0,0.02573372
2025-01-02,129,Bastar,Chhattisgarh,central,0.0,0.0,0.0,0.0020850156
2025-01-02,130,Bemetara,Chhattisgarh,central,0.0,0.0,1.8587421209668529,0.039333504
2025-01-02,131,Bijapur,Chhattisgarh,central,0.0,0.0,0.0,0.010925656
2025-01-02,133,Dantewada,Chhattisgarh,central,0.0,0.0,0.0,0.00637384
2025-01-02,134,Dhamtari,Chhattisgarh,central,0.0,0.0,0.0,0.006009185
2025-01-02,135,Durg,Chhattisgarh,central,0.0,0.0,0.0,0.009567729
2025-01-02,136,Gariaband,Chhattisgarh,central,0.0,0.0,0.0,0.010526108
2025-01-02,140,Kanker,Chhattisgarh,central,0.0,0.0,0.0,0.014108558
2025-01-02,141,Kondagaon,Chhattisgarh,central,0.0,0.0,0.0,0.009468352
2025-01-02,143,Mahasamund,Chhattisgarh,central,0.0,0.0,0.0,0.020513453
2025-01-02,145,Narayanpur,Chhattisgarh,central,0.0,0.0,0.0,0.014296937
2025-01-02,147,Raipur,Chhattisgarh,central,0.0,0.0,0.0,0.025030464
